Followers,Following,Bytes of Code,Seconds Since Creation,Stars
3.0,0.0,732.0,97793805.00509787,0.0
0.0,0.0,124.0,97799372.00509787,0.0
8.0,0.0,128.0,97766109.00509787,0.0
2.0,0.0,3452.0,97763803.00509787,0.0
0.0,0.0,31.0,97757957.00509787,0.0
1.0,1.0,1.0,97757894.00509787,0.0
0.0,0.0,660.0,97757438.00509787,0.0
7.0,7.0,244.0,97755541.00509787,0.0
2.0,1.0,232.0,97748138.00509787,0.0
0.0,0.0,64328.0,97755936.00509787,0.0
0.0,0.0,2597.0,97755796.00509787,0.0
13.0,55.0,265.0,97752630.00509787,0.0
0.0,0.0,148.0,97742918.00509787,0.0
14.0,2.0,128.0,97742750.00509787,0.0
0.0,0.0,272.0,97745508.00509787,0.0
1.0,1.0,160.0,97752032.00509787,0.0
4.0,6.0,943.0,96022424.00509787,0.0
0.0,1.0,57612.0,96017026.00509787,0.0
9.0,20.0,9802.0,96017979.00509787,0.0
3.0,1.0,484.0,96016775.00509787,0.0
1.0,5.0,10.0,96011614.00509787,0.0
0.0,0.0,79.0,96014113.00509787,0.0
39.0,24.0,2046.0,96009053.00509787,0.0
0.0,0.0,479.0,96010778.00509787,0.0
6.0,50.0,99404.0,96002080.00509787,0.0
0.0,0.0,1098.0,96005962.00509787,0.0
1.0,2.0,3033.0,96006323.00509787,0.0
60.0,16.0,2607.0,96003318.00509787,0.0
0.0,0.0,67.0,96005046.00509787,0.0
0.0,0.0,38189.0,96004234.00509787,0.0
1.0,1.0,4545.0,96005328.00509787,0.0
2.0,0.0,1909.0,95994349.00509787,0.0
136.0,21.0,1959.0,95994236.00509787,0.0
0.0,0.0,4139.0,95992685.00509787,0.0
13.0,48.0,42224.0,95995074.00509787,0.0
5.0,11.0,9.0,95996931.00509787,0.0
2.0,0.0,3203.0,95996925.00509787,0.0
0.0,0.0,2027.0,95991057.00509787,0.0
4.0,0.0,9.0,95987245.00509787,0.0
0.0,0.0,79.0,95986916.00509787,0.0
0.0,0.0,965.0,95985323.00509787,0.0
1.0,4.0,2067.0,95972098.00509787,0.0
0.0,0.0,60235.0,95963655.00509787,0.0
0.0,0.0,4.0,95968078.00509787,0.0
0.0,1.0,118.0,95967820.00509787,0.0
0.0,0.0,484.0,100753764.00509787,0.0
1.0,1.0,27060.0,100742997.00509787,0.0
3.0,0.0,1431.0,100741861.00509787,0.0
4.0,0.0,668.0,100660408.00509787,0.0
1.0,0.0,640.0,100660364.00509787,0.0
0.0,1.0,5314.0,100654622.00509787,0.0
16.0,4.0,152.0,100653491.00509787,0.0
1.0,0.0,140.0,100628415.00509787,0.0
0.0,0.0,5038.0,100639454.00509787,0.0
2.0,1.0,128.0,100635225.00509787,0.0
0.0,0.0,4584.0,100528344.00509787,0.0
2.0,0.0,1328.0,100531300.00509787,0.0
9.0,2.0,4220.0,100521809.00509787,0.0
0.0,1.0,2992.0,100513350.00509787,0.0
2.0,0.0,30606.0,100512911.00509787,0.0
0.0,0.0,1628.0,100512514.00509787,0.0
0.0,2.0,7476.0,100512210.00509787,0.0
1.0,0.0,5367.0,99553834.00509787,0.0
9.0,7.0,1952.0,99555189.00509787,0.0
11.0,12.0,2751.0,99535913.00509787,0.0
1.0,2.0,160.0,99535899.00509787,0.0
29.0,26.0,49640.0,104337117.00509787,1.0
5.0,0.0,676.0,104331373.00509787,1.0
0.0,0.0,756.0,101456725.00509787,1.0
14.0,0.0,2548.0,101385159.00509787,1.0
0.0,0.0,58.0,102760363.00509787,1.0
7.0,4.0,737.0,101859639.00509787,1.0
1.0,6.0,240.0,101540864.00509787,1.0
0.0,0.0,160.0,101459102.00509787,1.0
29.0,34.0,1213.0,96222652.00509787,1.0
1.0,10.0,2713.0,96121015.00509787,1.0
0.0,0.0,39.0,97663164.00509787,1.0
19.0,18.0,587.0,98619901.00509787,1.0
10.0,21.0,66.0,95980807.00509787,1.0
0.0,0.0,1120.0,96003753.00509787,1.0
1.0,2.0,128.0,100657243.00509787,1.0
5.0,0.0,88987.0,100628616.00509787,1.0
0.0,0.0,17591.0,99356566.00509787,1.0
11.0,15.0,2192.0,99357040.00509787,1.0
1.0,0.0,236.0,99067515.00509787,1.0
4.0,7.0,1746.0,102191356.00509787,2.0
176.0,101.0,837.0,101877353.00509787,2.0
6890.0,21.0,144.0,101503322.00509787,2.0
197.0,41.0,236.0,96064561.00509787,2.0
1.0,3.0,2605.0,96000493.00509787,2.0
0.0,0.0,659.0,100765710.00509787,2.0
0.0,0.0,110.0,99130029.00509787,2.0
2.0,2.0,122154.0,97365834.00509787,2.0
20.0,5.0,700.0,97640923.00509787,2.0
0.0,0.0,63.0,97375247.00509787,2.0
68.0,11.0,532.0,97541030.00509787,2.0
18.0,18.0,3184.0,97454300.00509787,2.0
4.0,1.0,113982.0,47120757.005097866,2.0
18.0,8.0,281.0,100160310.00509787,2.0
13.0,6.0,226.0,96661729.00509787,2.0
42.0,8.0,0.0,96830749.00509787,2.0
22.0,10.0,19778.0,95883368.00509787,2.0
0.0,0.0,4364.0,121334356.00509787,2.0
19.0,50.0,508.0,121250635.00509787,2.0
0.0,0.0,806.0,121345334.00509787,2.0
199.0,110.0,168.0,127420041.00509787,2.0
0.0,0.0,46139.0,126689720.00509787,2.0
4.0,4.0,352.0,127252681.00509787,2.0
