Followers,Following,Bytes of Code,Seconds Since Creation,Stars
8.0,0.0,2868.0,100631630.59016705,0.0
0.0,0.0,188.0,100639407.59016705,0.0
0.0,0.0,267.0,100538515.59016705,0.0
2.0,0.0,156.0,100524294.59016705,0.0
2.0,4.0,72.0,100517221.59016705,0.0
0.0,0.0,148.0,100512356.59016705,0.0
2.0,0.0,136.0,99536526.59016705,0.0
1.0,0.0,1766.0,99535475.59016705,0.0
0.0,1.0,132.0,99424852.59016705,0.0
0.0,0.0,180.0,99424843.59016705,0.0
59.0,26.0,33344.0,99358551.59016705,0.0
4.0,9.0,164.0,99350041.59016705,0.0
0.0,0.0,23212.0,99350511.59016705,0.0
0.0,0.0,452.0,99350291.59016705,0.0
0.0,0.0,787284.0,100775993.59016705,0.0
3.0,19.0,144.0,100770049.59016705,0.0
6.0,5.0,144.0,100649310.59016705,0.0
8.0,10.0,712.0,100591491.59016705,0.0
1.0,0.0,336.0,100590499.59016705,0.0
6.0,12.0,140.0,100589798.59016705,0.0
0.0,0.0,1651.0,100578315.59016705,0.0
6.0,7.0,31420.0,100575888.59016705,0.0
0.0,0.0,154.0,100575707.59016705,0.0
0.0,0.0,192.0,100575635.59016705,0.0
5.0,0.0,22968.0,100574596.59016705,0.0
10.0,5.0,153232.0,100573672.59016705,0.0
5.0,0.0,12900.0,100572925.59016705,0.0
0.0,3.0,248.0,100570171.59016705,0.0
7.0,0.0,592857.0,100566918.59016705,0.0
16.0,44.0,104.0,99223328.59016705,0.0
0.0,0.0,484.0,99202847.59016705,0.0
0.0,0.0,144.0,99202534.59016705,0.0
2.0,2.0,156.0,99209990.59016705,0.0
2.0,0.0,140.0,99177147.59016705,0.0
2.0,6.0,17172.0,99168965.59016705,0.0
17.0,16.0,3712.0,99095084.59016705,0.0
1.0,2.0,124.0,99095655.59016705,0.0
0.0,1.0,3582.0,99028448.59016705,0.0
0.0,0.0,2498.0,98989877.59016705,0.0
18.0,51.0,8696.0,98987710.59016705,0.0
22.0,13.0,795403.0,99164759.59016705,0.0
0.0,0.0,302068.0,99167430.59016705,0.0
3.0,3.0,384.0,99164837.59016705,0.0
0.0,5.0,104.0,99127593.59016705,0.0
11.0,15.0,116.0,99122930.59016705,0.0
4.0,0.0,5615.0,99131031.59016705,0.0
0.0,0.0,136.0,99076767.59016705,0.0
0.0,2.0,116.0,99073210.59016705,0.0
1.0,0.0,2448.0,99007958.59016705,0.0
3.0,9.0,121796.0,100481070.59016705,0.0
3.0,0.0,148.0,100479104.59016705,0.0
5.0,0.0,27376.0,100482204.59016705,0.0
0.0,0.0,920940.0,100441654.59016705,0.0
6.0,5.0,156.0,100431693.59016705,0.0
0.0,0.0,280.0,100411791.59016705,0.0
1.0,0.0,37009.0,100411524.59016705,0.0
0.0,0.0,148.0,100406521.59016705,0.0
43.0,24.0,2278.0,100408932.59016705,0.0
0.0,0.0,2.0,100406030.59016705,0.0
7.0,0.0,0.0,100362646.59016705,0.0
0.0,0.0,164.0,99219472.59016705,0.0
0.0,0.0,5.0,99215091.59016705,0.0
2.0,0.0,5580.0,99183056.59016705,0.0
10.0,63.0,2340.0,99152224.59016705,0.0
43.0,131.0,104.0,99154113.59016705,0.0
0.0,0.0,96.0,99088517.59016705,0.0
1.0,1.0,4260.0,99039183.59016705,0.0
3.0,8.0,132.0,99042540.59016705,0.0
2.0,2.0,528.0,98997983.59016705,0.0
4.0,15.0,124.0,98993012.59016705,0.0
10.0,1.0,452.0,99003343.59016705,0.0
12.0,45.0,224.0,99222081.59016705,0.0
0.0,0.0,124.0,99204445.59016705,0.0
0.0,0.0,32256.0,99147215.59016705,0.0
1.0,0.0,108.0,99144762.59016705,0.0
9.0,10.0,988.0,99143424.59016705,0.0
0.0,0.0,25076.0,99141568.59016705,0.0
4.0,2.0,144.0,99062159.59016705,0.0
10.0,0.0,160.0,99017682.59016705,0.0
15.0,16.0,351.0,99023530.59016705,0.0
43.0,8.0,836.0,99200549.59016705,0.0
5.0,3.0,0.0,99156773.59016705,0.0
29.0,20.0,131.0,99107653.59016705,0.0
11.0,6.0,116.0,102182767.59016705,1.0
9.0,8.0,145052.0,101955036.59016705,1.0
7.0,2.0,159911.0,101547724.59016705,1.0
5.0,1.0,88612.0,101492695.59016705,1.0
21.0,15.0,696.0,101691318.59016705,1.0
0.0,0.0,8549.0,101532156.59016705,1.0
1.0,0.0,112.0,101530792.59016705,1.0
6.0,7.0,544.0,101478857.59016705,1.0
0.0,0.0,118.0,96135527.59016705,1.0
1.0,10.0,54.0,96215265.59016705,1.0
3.0,13.0,26287.0,96103271.59016705,1.0
4.0,0.0,26408.0,97660817.59016705,1.0
2.0,0.0,396.0,97652039.59016705,1.0
2.0,1.0,2123.0,97646629.59016705,1.0
0.0,0.0,27.0,96067285.59016705,1.0
3.0,0.0,26.0,96060781.59016705,1.0
0.0,1.0,51.0,97742752.59016705,1.0
12.0,9.0,16480.0,98990880.59016705,1.0
83.0,16.0,3864.0,99069186.59016705,1.0
0.0,1.0,292.0,100434787.59016705,1.0
21.0,6.0,136.0,99221675.59016705,1.0
0.0,0.0,2052.0,99020902.59016705,1.0
0.0,0.0,7940.0,99100862.59016705,1.0
4.0,1.0,1014.0,99132583.59016705,1.0
0.0,2.0,10.0,97577543.59016705,1.0
2.0,1.0,7.0,97304417.59016705,1.0
165.0,9.0,324.0,97306907.59016705,1.0
6.0,10.0,93.0,97483970.59016705,1.0
1.0,0.0,279.0,97420118.59016705,1.0
0.0,1.0,12.0,97314212.59016705,1.0
0.0,0.0,128.0,100365442.59016705,1.0
6.0,6.0,164.0,100345088.59016705,1.0
20.0,0.0,56848.0,100318451.59016705,1.0
11.0,17.0,172.0,99991719.59016705,1.0
1.0,1.0,160.0,100467703.59016705,1.0
10.0,11.0,0.0,99997441.59016705,1.0
0.0,0.0,128.0,100225257.59016705,1.0
9.0,5.0,21538.0,102704184.59016705,2.0
16.0,52.0,194.0,97667957.59016705,2.0
14.0,0.0,64.0,97658664.59016705,2.0
3.0,8.0,12.0,96064026.59016705,2.0
1.0,0.0,132.0,100315445.59016705,2.0
64.0,15.0,148.0,99190171.59016705,2.0
0.0,0.0,78372.0,97240463.59016705,2.0
0.0,0.0,19498.0,97458961.59016705,2.0
31.0,3.0,632.0,97235640.59016705,2.0
18.0,18.0,43214.0,97416046.59016705,2.0
0.0,0.0,7532.0,97289693.59016705,2.0
6.0,0.0,119864.0,97267656.59016705,2.0
67.0,41.0,160.0,100166201.59016705,2.0
16.0,4.0,0.0,96707108.59016705,2.0
6.0,1.0,10292.0,97120893.59016705,2.0
0.0,0.0,33118.0,97067975.59016705,2.0
0.0,0.0,117321.0,121396565.59016705,2.0
0.0,0.0,5312.0,126904394.59016705,2.0
33.0,0.0,1038.0,127247335.59016705,2.0
0.0,0.0,232.0,126928181.59016705,2.0
28.0,1.0,152.0,126927994.59016705,2.0
31.0,3.0,122532.0,126846719.59016705,2.0
10.0,4.0,146682.0,127202301.59016705,2.0
2.0,0.0,230951.0,121194271.59016705,2.0
14.0,1.0,1082.0,120763593.59016705,2.0
1.0,0.0,204.0,120968660.59016705,2.0
24.0,0.0,284.0,120768807.59016705,2.0
0.0,0.0,136.0,131648717.59016705,2.0
15.0,12.0,144.0,131614713.59016705,2.0
6.0,4.0,116.0,131898766.59016705,2.0
29.0,23.0,128.0,131757812.59016705,2.0
145.0,78.0,445.0,131505481.59016705,2.0
13.0,22.0,467.0,131713058.59016705,2.0
19.0,51.0,95.0,127340958.59016705,2.0
21.0,23.0,137408.0,126038316.59016705,2.0
0.0,0.0,1248.0,125420045.59016705,2.0
0.0,0.0,137.0,125474536.59016705,2.0
5.0,0.0,252853.0,120287912.59016705,2.0
258.0,70.0,12736.0,119977679.59016705,2.0
7.0,4.0,241972.0,120130780.59016705,2.0
3.0,6.0,37100.0,119941928.59016705,2.0
15.0,16.0,2252.0,120030919.59016705,2.0
0.0,0.0,464.0,120022291.59016705,2.0
0.0,0.0,192.0,119417986.59016705,2.0
8.0,3.0,221.0,119422882.59016705,2.0
17.0,2.0,3484.0,119300629.59016705,2.0
5.0,2.0,172.0,119229121.59016705,2.0
1.0,3.0,4616.0,119181067.59016705,2.0
1.0,1.0,11256.0,119143557.59016705,2.0
0.0,0.0,204.0,119679556.59016705,2.0
